,Actual,Day,Predicted
998,92,5,70.85491545132972
999,99,6,52.53446337485546
1000,361,7,180.49163706826295
1001,392,1,208.37780389780033
1002,294,2,198.35695282384938
1003,354,3,184.87796871213268
1004,308,4,169.09572701494338
1005,62,5,66.50251162879717
1006,95,6,57.518719995821655
1007,314,7,150.11040857172287
1008,337,1,187.23161585003567
1009,330,2,182.37075887987882
1010,319,3,187.04590364030932
1011,285,4,161.73040865833545
1012,80,5,43.839478909623814
1013,73,6,56.78150242773837
1014,353,7,156.82067837632897
1015,384,1,195.10022269179862
1016,390,2,189.63654584333662
1017,384,3,198.0067408291957
1018,294,4,170.01751483772136
1019,65,5,57.451129687671624
1020,87,6,61.7742113092009
1021,339,7,162.59760066371044
1022,359,1,182.93179049707894
1023,353,2,178.18017195459493
1024,386,3,184.2059941587986
1025,283,4,160.70985205757628
1026,59,5,52.122529128362196
1027,53,6,53.46103016859596
1028,369,7,172.69950642614575
1029,390,1,188.74064110935967
1030,379,2,184.40201195294958
1031,405,3,189.5070593364083
1032,319,4,182.62547608716253
1033,54,5,52.99861902027648
1034,69,6,47.49233141071521
1035,343,7,166.21089774806245
1036,406,1,184.87391559428525
1037,363,2,187.8325525178125
1038,368,3,184.83588764673175
1039,223,4,165.1460289564631
1040,29,5,26.804868713259836
1041,46,6,40.84276738617068
1042,298,7,160.85563347260074
1043,378,1,168.0554373192901
1044,349,2,165.1118265230515
1045,342,3,165.80927035106217
1046,235,4,135.79472348619504
1047,68,5,23.54923360382957
1048,46,6,28.998672678941976
1049,370,7,161.6266229074522
1050,388,1,189.89262192193573
1051,189,2,181.95467912571738
1052,316,3,148.5499401413785
1053,263,4,149.0049928027271
1054,52,5,26.284407138560056
1055,24,6,22.64771205262534
1056,46,7,121.29118696581605
1057,279,1,88.42357852143051
1058,281,2,118.09042778037762
1059,297,3,155.7511700158531
1060,231,4,122.63717561050028
1061,36,5,19.15820563788974
1062,27,6,26.500631846074512
1063,331,7,133.86455655692257
1064,313,1,183.54792779062532
1065,267,2,148.79542861247012
1066,233,3,161.0387753432187
1067,151,4,120.33076622630456
1068,35,5,10.607535366393886
1069,16,6,40.47276191326507
1070,58,7,152.08859155393313
1071,12,1,90.40567791122315
1072,40,2,61.0934877547425
1073,65,3,94.36391893820866
1074,36,4,41.27023883818616
1075,42,5,-19.59926905870084
1076,26,6,49.95235533119076
1077,27,7,142.10188764544444
1078,237,1,119.6345222595641
1079,250,2,157.1487160321962
1080,192,3,171.09190479330655
1081,264,4,120.44683835380633
1082,32,5,34.9916636771137
1083,31,6,37.53526566881307
1084,354,7,177.36325208402104
1085,354,1,180.68387033681705
1086,342,2,171.62853545139987
1087,329,3,182.83316459662123
1088,258,4,149.57667311422614
1089,34,5,43.48763043818071
1090,43,6,51.00865602940915
1091,224,7,172.6715572850735
1092,376,1,169.8266279919938
1093,360,2,181.52271833916942
1094,377,3,171.26917472051744
1095,290,4,161.09136818189154
1096,30,5,47.696005592289005
1097,31,6,28.37974627774256
1098,362,7,177.84462860932368
1099,376,1,192.24015629324023
1100,291,2,186.77651594839836
1101,340,3,180.88402700579422
1102,308,4,160.90732709664272
1103,60,5,54.254958062224574
1104,60,6,48.87221974142796
1105,345,7,175.78278992766332
1106,366,1,186.4517323377933
1107,328,2,176.49965070192414
1108,355,3,178.55697726948858
1109,259,4,155.31010212808647
1110,40,5,35.46273172128918
1111,41,6,38.126427521553964
1112,348,7,183.268565587338
1113,347,1,178.65580132219165
1114,335,2,165.07367979626505
1115,363,3,171.55356185591356
1116,234,4,157.88132176640073
1117,24,5,27.93772314265193
1118,31,6,50.38066001047145
1119,296,7,167.66837912853276
1120,264,1,169.37118502380213
1121,253,2,164.02464064648342
1122,288,3,163.28226909849042
1123,254,4,135.01474407747756
1124,59,5,34.08896218368408
1125,59,6,45.43046139826684
1126,268,7,168.56935745062748
1127,322,1,174.32377527936367
1128,334,2,183.9455433862674
1129,327,3,169.9784817842014
1130,279,4,146.68825565688826
1131,48,5,40.27848053872323
1132,38,6,43.66459895860275
1133,317,7,157.738758469526
1134,291,1,176.63089835927423
1135,62,2,153.0696259945654
1136,106,3,120.65604325434353
1137,101,4,74.83846240615854
1138,18,5,-7.632842468479482
1139,35,6,20.201395673466788
1140,365,7,162.34426827496856
1141,358,1,194.31922547282537
1142,218,2,177.32683839825543
1143,355,3,165.837400880776
1144,287,4,163.27973028947724
1145,53,5,46.509082331025645
1146,62,6,55.46197573358408
1147,288,7,153.59255580280177
1148,382,1,183.3993601414635
1149,354,2,183.92761799658578
1150,286,3,186.3351876897258
1151,308,4,147.79625537909473
1152,30,5,49.10536783435587
1153,17,6,36.79653238942748
1154,308,7,160.63399849205595
1155,341,1,158.76369704180155
1156,373,2,165.58761879038497
1157,336,3,184.45905739706112
1158,290,4,149.8480366154398
1159,62,5,42.57018473042864
1160,59,6,42.987649773103655
1161,371,7,180.0582972323635
1162,211,1,194.80649175198576
1163,138,2,176.50712200321075
1164,264,3,162.1737372693844
1165,18,4,133.5908095185174
1166,27,5,-13.926671458266902
1167,30,6,48.6167586571761
1168,29,7,163.04736069015408
1169,236,1,133.04242393516245
1170,291,2,162.85646043706868
1171,321,3,175.78138339188015
1172,231,4,148.17598284568234
1173,51,5,27.251984145059073
1174,40,6,47.811394318572354
1175,167,7,167.08753279309846
1176,313,1,155.35602159171162
1177,272,2,174.6125485258892
1178,324,3,183.66700624980993
1179,274,4,165.04370776897764
1180,69,5,41.639952958605086
1181,57,6,46.78761405409262
1182,362,7,175.18654932427742
1183,360,1,200.44554722838538
1184,384,2,192.9050762403779
1185,404,3,205.08209372430247
1186,325,4,171.13617872294063
1187,103,5,55.8458439127157
1188,95,6,57.79593382015269
1189,371,7,176.1501550259297
1190,381,1,202.31286173625898
1191,352,2,199.69545888153414
1192,391,3,190.92651588676097
1193,201,4,171.92477913684075
1194,39,5,24.853588889028583
1195,46,6,46.655702368176456
1196,177,7,169.50497295794483
1197,384,1,142.50731430877542
1198,237,2,175.98915372996385
1199,387,3,181.74278999022647
1200,306,4,167.80045378527194
1201,106,5,48.59137451151833
1202,88,6,57.24824608782144
1203,103,7,143.23334938730827
1204,386,1,178.2784799839427
1205,390,2,215.81313436110344
1206,382,3,212.4174146447056
1207,337,4,170.1471261873895
1208,43,5,59.04968618989301
1209,67,6,54.17782377310302
1210,393,7,189.8322393666292
1211,396,1,204.731909313278
